OBJECTID,X_Origin,Y_Origin,X_Projected,Y_Projected
502,113.6489929,22.57549743,113.66052807422,22.57875631912
503,113.6499746,22.57549743,113.66151926022,22.578738433396
504,113.6509563,22.57549743,113.66250514178,22.578728928623
505,113.6519379,22.57549743,113.6634821651,22.578717045377
506,113.6529196,22.57549743,113.66446882458,22.57870907916
507,113.6539013,22.57549743,113.66546157398,22.578698863624
508,113.6548829,22.57549743,113.66644081492,22.578685102311
509,113.6558646,22.57549743,113.66743592576,22.578668202115
510,113.6568463,22.57549743,113.66841315903,22.578651987648
511,113.6578279,22.57549743,113.66940108597,22.578643915129
512,113.6588096,22.57549743,113.67039369464,22.578622412624
513,113.6597913,22.57549743,113.67137493674,22.578611400036
514,113.6607729,22.57549743,113.67236547691,22.578595106013
515,113.6617546,22.57549743,113.67335251886,22.578580848781
516,113.6627363,22.57549743,113.67433305361,22.578562488678
517,113.6637179,22.57549743,113.67532422997,22.578549536053
518,113.6646996,22.57549743,113.6763140533,22.578532752512
519,113.6656812,22.57549743,113.67729325981,22.578513977529
520,113.6666629,22.57549743,113.67827899783,22.578501634225
521,113.6215063,22.57639336,113.63301455962,22.57962143931
522,113.622488,22.57639336,113.6339946296,22.579627558039
523,113.6234697,22.57639336,113.63497592859,22.579637855261
524,113.6244513,22.57639336,113.63595277557,22.579651162874
525,113.625433,22.57639336,113.63693247839,22.579658847133
526,113.6264147,22.57639336,113.63791532166,22.57967091897
527,113.6273963,22.57639336,113.63889561434,22.579677272151
528,113.628378,22.57639336,113.63987770371,22.579690400933
529,113.6293597,22.57639336,113.64086375103,22.579696458681
530,113.6303413,22.57639336,113.64184319177,22.579696732166
531,113.631323,22.57639336,113.64282281553,22.579708613869
532,113.6323046,22.57639336,113.6438096538,22.579706608167
533,113.6332863,22.57639336,113.64478583181,22.579713721799
534,113.634268,22.57639336,113.64577547513,22.579718056942
535,113.6352496,22.57639336,113.64674875066,22.579719854006
536,113.6362313,22.57639336,113.64773386292,22.579712612712
537,113.637213,22.57639336,113.6487237779,22.579716666046
538,113.6381946,22.57639336,113.64969921184,22.579714428941
539,113.6391763,22.57639336,113.65068948187,22.579714243357
540,113.640158,22.57639336,113.65167124159,22.579714834809
541,113.6411396,22.57639336,113.65264990993,22.579708881496
542,113.6421213,22.57639336,113.65363499602,22.579705025093
543,113.643103,22.57639336,113.65461915917,22.579695994294
544,113.6440846,22.57639336,113.65560240413,22.579693205006
545,113.6450663,22.57639336,113.65659476874,22.579680582232
546,113.646048,22.57639336,113.65757724457,22.579680832448
547,113.6470296,22.57639336,113.65856149074,22.579667834468
548,113.6480113,22.57639336,113.65954724231,22.579656264872
549,113.6489929,22.57639336,113.66053368376,22.579652941717
550,113.6499746,22.57639336,113.66151263847,22.579642261323
551,113.6509563,22.57639336,113.66250042278,22.579632464616
552,113.6519379,22.57639336,113.66348260852,22.579613730294
553,113.6529196,22.57639336,113.66446954206,22.579608473371
554,113.6539013,22.57639336,113.665460107,22.579588251825
555,113.6548829,22.57639336,113.66644533868,22.57958036819
556,113.6558646,22.57639336,113.66743282929,22.579561959128
557,113.6568463,22.57639336,113.6684223121,22.57954961704
558,113.6578279,22.57639336,113.6694080554,22.579532895683
559,113.6588096,22.57639336,113.67038706315,22.579521117005
560,113.6597913,22.57639336,113.67137946545,22.579510728778
561,113.6607729,22.57639336,113.67236646721,22.579494495404
562,113.6617546,22.57639336,113.67334697305,22.57947655443
563,113.6627363,22.57639336,113.67434166469,22.579459572753
564,113.6637179,22.57639336,113.67532059136,22.579447379619
565,113.6646996,22.57639336,113.6763079611,22.579426027545
566,113.6656812,22.57639336,113.67729942617,22.57941734446
567,113.6666629,22.57639336,113.67828161794,22.579395839627
568,113.6215063,22.57728929,113.63301578664,22.580514594472
569,113.622488,22.57728929,113.63399775787,22.580529143976
570,113.6234697,22.57728929,113.63497553385,22.580534248922
571,113.6244513,22.57728929,113.63596104658,22.580549808775
572,113.625433,22.57728929,113.63693750271,22.58055990101
573,113.6264147,22.57728929,113.63791438734,22.5805713806
574,113.6273963,22.57728929,113.63890036958,22.580579130876
575,113.628378,22.57728929,113.63988082883,22.580585734937
576,113.6293597,22.57728929,113.6408571227,22.580594182022
577,113.6303413,22.57728929,113.64183819317,22.580600709038
578,113.631323,22.57728929,113.64282241573,22.580601487709
579,113.6323046,22.57728929,113.6438095265,22.580601382848
580,113.6332863,22.57728929,113.6447876039,22.580610399287
581,113.634268,22.57728929,113.64577019258,22.580611201954
582,113.6352496,22.57728929,113.64675458611,22.580608389077
583,113.6362313,22.57728929,113.64773645413,22.580615255018
584,113.637213,22.57728929,113.64872392074,22.580611172507
585,113.6381946,22.57728929,113.64970397095,22.58061163502
586,113.6391763,22.57728929,113.65068283849,22.580610133945
587,113.640158,22.57728929,113.65166703504,22.580603394807
588,113.6411396,22.57728929,113.65265765615,22.580603075276
589,113.6421213,22.57728929,113.65363432318,22.580599267919
590,113.643103,22.57728929,113.65462419081,22.580589653493
591,113.6440846,22.57728929,113.65560580409,22.580584160908
592,113.6450663,22.57728929,113.6565927436,22.580584065155
593,113.646048,22.57728929,113.65757765599,22.58057235591
594,113.6470296,22.57728929,113.6585580974,22.580560483516
595,113.6480113,22.57728929,113.65954765699,22.580551858377
596,113.6489929,22.57728929,113.66053382347,22.5805447403
597,113.6499746,22.57728929,113.66151223488,22.580534881043
598,113.6509563,22.57728929,113.66250736159,22.580523631141
599,113.6519379,22.57728929,113.66349172833,22.580510017867
600,113.6529196,22.57728929,113.66447458134,22.580504001027
601,113.6539013,22.57728929,113.66545698523,22.580484441635
602,113.6548829,22.57728929,113.66644901505,22.580471300192
603,113.6558646,22.57728929,113.66743515246,22.580462135848
604,113.6568463,22.57728929,113.66841592575,22.580448577903
605,113.6578279,22.57728929,113.66940955983,22.580429557693
606,113.6588096,22.57728929,113.67038829298,22.580414527635
607,113.6597913,22.57728929,113.6713804204,22.580400616889
608,113.6607729,22.57728929,113.67236361219,22.580385534903
609,113.6617546,22.57728929,113.67334711612,22.580372425537
610,113.6627363,22.57728929,113.67434045001,22.580359808913
611,113.6637179,22.57728929,113.67532127426,22.580337001051
612,113.6646996,22.57728929,113.67630919851,22.580328662092
613,113.6656812,22.57728929,113.67730038325,22.580309402789
614,113.6205247,22.57818523,113.63203623428,22.581394417571
615,113.6215063,22.57818523,113.63301536047,22.581407453746
616,113.622488,22.57818523,113.63399895545,22.581422021646
617,113.6234697,22.57818523,113.63497159196,22.581432771598
618,113.6244513,22.57818523,113.63595764152,22.581443185222
619,113.625433,22.57818523,113.63694059434,22.581450623161
620,113.6264147,22.57818523,113.63792073038,22.581463482386
621,113.6273963,22.57818523,113.63890400842,22.581476635341
622,113.628378,22.57818523,113.63987714915,22.581478309226
623,113.6293597,22.57818523,113.64086130083,22.581486800605
624,113.6303413,22.57818523,113.64184697966,22.581493615456
625,113.631323,22.57818523,113.6428274134,22.581501156707
626,113.6323046,22.57818523,113.64380530956,22.581505366125
627,113.6332863,22.57818523,113.64479151726,22.581508702149
628,113.634268,22.57818523,113.64576759479,22.581506513335
629,113.6352496,22.57818523,113.64675090386,22.581505331616
630,113.6362313,22.57818523,113.64773548474,22.581513012148
631,113.637213,22.57818523,113.64872213798,22.581510289403
632,113.6381946,22.57818523,113.64970869987,22.581507750027
633,113.6391763,22.57818523,113.65069164262,22.581509484975
634,113.640158,22.57818523,113.65166878258,22.581504943038
635,113.6411396,22.57818523,113.65265098436,22.581503856494
636,113.6421213,22.57818523,113.65364285446,22.581491002711
637,113.643103,22.57818523,113.65461969115,22.581492058991
638,113.6440846,22.57818523,113.65560292956,22.581480588512
639,113.6450663,22.57818523,113.65659638554,22.581473654071
640,113.646048,22.57818523,113.65757640835,22.581464974808
641,113.6470296,22.57818523,113.65856500959,22.581459800507
642,113.6480113,22.57818523,113.65955103707,22.581453109788
643,113.6489929,22.57818523,113.66053284974,22.581441158333
644,113.6499746,22.57818523,113.66151670092,22.581432588016
645,113.6509563,22.57818523,113.66250176127,22.581416585554
646,113.6519379,22.57818523,113.66348967059,22.581412694059
647,113.6529196,22.57818523,113.66447577875,22.581394151584
648,113.6539013,22.57818523,113.66546200038,22.581386201282
649,113.6548829,22.57818523,113.66644504807,22.581368583788
650,113.6558646,22.57818523,113.66742927545,22.581352940248
651,113.6568463,22.57818523,113.66842392786,22.581339430908
652,113.6578279,22.57818523,113.66940994773,22.581328402373
653,113.6588096,22.57818523,113.67039140392,22.581314954247
654,113.6597913,22.57818523,113.67137563687,22.581299821736
655,113.6607729,22.57818523,113.67236154707,22.581279810121
656,113.6617546,22.57818523,113.67335430839,22.581269523134
657,113.6627363,22.57818523,113.67433702182,22.581251667198
658,113.6637179,22.57818523,113.67532411204,22.581234988554
659,113.6646996,22.57818523,113.6763079486,22.58122102468
660,113.6656812,22.57818523,113.67730104167,22.581205258463
661,113.6205247,22.57908116,113.63204011075,22.582291935351
662,113.6215063,22.57908116,113.63301707339,22.582306843347
663,113.622488,22.57908116,113.63399931488,22.582321395741
664,113.6234697,22.57908116,113.63498088401,22.582330608463
665,113.6244513,22.57908116,113.63595420868,22.582340625156
666,113.625433,22.57908116,113.63694041385,22.582352977599
667,113.6264147,22.57908116,113.63792135763,22.582359332427
668,113.6273963,22.57908116,113.6389016548,22.582371379605
669,113.628378,22.57908116,113.63988157019,22.58237526735
670,113.6293597,22.57908116,113.64086328311,22.582383200207
671,113.6303413,22.57908116,113.64184381327,22.582391348386
672,113.631323,22.57908116,113.64282939218,22.582392127758
673,113.6323046,22.57908116,113.6438089155,22.582396611254
674,113.6332863,22.57908116,113.64478699131,22.582404544102
675,113.634268,22.57908116,113.64577364556,22.582401552831
676,113.6352496,22.57908116,113.64675967441,22.58240904709
677,113.6362313,22.57908116,113.64773502601,22.582409134669
678,113.637213,22.57908116,113.64872628907,22.582401248368
679,113.6381946,22.57908116,113.64970091237,22.582404168008
680,113.6391763,22.57908116,113.65068955249,22.58240290378
681,113.640158,22.57908116,113.65167321033,22.582400774626
682,113.6411396,22.57908116,113.65265948166,22.582392878935
683,113.6421213,22.57908116,113.65363832465,22.582393397722
684,113.643103,22.57908116,113.65462547915,22.582387870679
685,113.6440846,22.57908116,113.65560573347,22.582381846613
686,113.6450663,22.57908116,113.6565940237,22.582370887413
687,113.646048,22.57908116,113.65757323016,22.582361404533
688,113.6470296,22.57908116,113.65856291975,22.582358663342
689,113.6480113,22.57908116,113.65955220726,22.582348953446
690,113.6489929,22.57908116,113.6605299429,22.582339220841
691,113.6499746,22.57908116,113.66152330755,22.582324292681
692,113.6509563,22.57908116,113.66250782878,22.582313991075
693,113.6519379,22.57908116,113.663489749,22.582302582616
694,113.6529196,22.57908116,113.66447151352,22.582297125759
695,113.6539013,22.57908116,113.66546371237,22.58227769388
696,113.6548829,22.57908116,113.66645057293,22.582264629398
697,113.6558646,22.57908116,113.66743480605,22.582256580231
698,113.6568463,22.57908116,113.66841856735,22.582234835186
699,113.6578279,22.57908116,113.66940812377,22.582222122231
700,113.6588096,22.57908116,113.67038876496,22.58221113037
701,113.6597913,22.57908116,113.67138279368,22.582191218413
702,113.6607729,22.57908116,113.67236517367,22.582182932956
703,113.6617546,22.57908116,113.67335493228,22.58216048926
704,113.6627363,22.57908116,113.67434255274,22.582152584961
705,113.6637179,22.57908116,113.67532419674,22.582133289557
706,113.6646996,22.57908116,113.67631429217,22.582115687326
707,113.619543,22.57997709,113.63105521954,22.583178347034
708,113.6205247,22.57997709,113.63204233537,22.583195666767
709,113.6215063,22.57997709,113.63301333874,22.583202636893
710,113.622488,22.57997709,113.63399801363,22.583214234511
711,113.6234697,22.57997709,113.63497417288,22.583230990331
712,113.6244513,22.57997709,113.63596265863,22.583240340449
713,113.625433,22.57997709,113.63693558984,22.583244162816
714,113.6264147,22.57997709,113.63792249323,22.583253281162
715,113.6273963,22.57997709,113.63890333257,22.583266145487
716,113.628378,22.57997709,113.63987918649,22.583273806047
717,113.6293597,22.57997709,113.64086821181,22.583276081853
718,113.6303413,22.57997709,113.64184196488,22.583281484222
719,113.631323,22.57997709,113.64282944454,22.583287698252
720,113.6323046,22.57997709,113.64380788297,22.583291908251
721,113.6332863,22.57997709,113.64478704123,22.583297131197
722,113.634268,22.57997709,113.64577614222,22.583302823669
723,113.6352496,22.57997709,113.64675321024,22.583297024879
724,113.6362313,22.57997709,113.64773724841,22.583305247549
725,113.637213,22.57997709,113.64872498668,22.58330143681
726,113.6381946,22.57997709,113.64970530407,22.583295930522
727,113.6391763,22.57997709,113.65068824358,22.58329441392
728,113.640158,22.57997709,113.65167516042,22.583293898568
729,113.6411396,22.57997709,113.65265165807,22.583290126862
730,113.6421213,22.57997709,113.65364081753,22.583285159207
731,113.643103,22.57997709,113.65462769928,22.583277462134
732,113.6440846,22.57997709,113.65561121668,22.583274936855
733,113.6450663,22.57997709,113.65659842677,22.583273207816
734,113.646048,22.57997709,113.65757518512,22.583259676413
735,113.6470296,22.57997709,113.65856242573,22.583253161711
736,113.6480113,22.57997709,113.65955171401,22.583244809108
737,113.6489929,22.57997709,113.66053570529,22.583237715452
738,113.6499746,22.57997709,113.66151710802,22.583227547086
739,113.6509563,22.57997709,113.66250679557,22.583216367349
740,113.6519379,22.57997709,113.66348572031,22.583200117822
741,113.6529196,22.57997709,113.66447210294,22.583185372609
742,113.6539013,22.57997709,113.66545995767,22.583179570823
743,113.6548829,22.57997709,113.66644980938,22.58316402061
744,113.6558646,22.57997709,113.66743948015,22.583148831938
745,113.6568463,22.57997709,113.66842488234,22.583138453507
746,113.6578279,22.57997709,113.66940463897,22.583122374065
747,113.6588096,22.57997709,113.67038936185,22.583110229251
748,113.6597913,22.57997709,113.67138393294,22.583086781044
749,113.6607729,22.57997709,113.67236304593,22.58307800956
750,113.6617546,22.57997709,113.67334845053,22.58305754193
751,113.6627363,22.57997709,113.67434395999,22.583041631145
752,113.6637179,22.57997709,113.67532560597,22.583025048711
753,113.6646996,22.57997709,113.67631597711,22.58301259635
754,113.6185613,22.58087302,113.63008259297,22.584061844726
755,113.619543,22.58087302,113.63105902818,22.584073140872
756,113.6205247,22.58087302,113.63203694233,22.584088446464
757,113.6215063,22.58087302,113.63301633529,22.584096060477
758,113.622488,22.58087302,113.6339988499,22.584115771824
759,113.6234697,22.58087302,113.63497906245,22.584120631271
760,113.6244513,22.58087302,113.63596024194,22.584136149638
761,113.625433,22.58087302,113.63693777735,22.584141370262
762,113.6264147,22.58087302,113.6379165542,22.584148525368
763,113.6273963,22.58087302,113.63890551661,22.584157381572
764,113.628378,22.58087302,113.63988679155,22.584168329004
765,113.6293597,22.58087302,113.64086335593,22.584175960438
766,113.6303413,22.58087302,113.64184279993,22.58418166319
767,113.631323,22.58087302,113.64282376983,22.584181886421
768,113.6323046,22.58087302,113.64381169991,22.584191280141
769,113.6332863,22.58087302,113.64479004243,22.584192158034
770,113.634268,22.58087302,113.64577344515,22.584193503821
771,113.6352496,22.58087302,113.64675323107,22.584196660194
772,113.6362313,22.58087302,113.64774214818,22.584197281011
773,113.637213,22.58087302,113.64872581726,22.584194560136
774,113.6381946,22.58087302,113.64970641039,22.584195835311
775,113.6391763,22.58087302,113.65069179474,22.584196750316
776,113.640158,22.58087302,113.6516768085,22.58419162932
777,113.6411396,22.58087302,113.65265357758,22.584187312512
778,113.6421213,22.58087302,113.65364301087,22.584185597496
779,113.643103,22.58087302,113.65462717599,22.58417737654
780,113.6440846,22.58087302,113.65561123649,22.584174847651
781,113.6450663,22.58087302,113.65659463648,22.584164471705
782,113.646048,22.58087302,113.65757982436,22.58415791499
783,113.6470296,22.58087302,113.65856326031,22.584152251225
784,113.6480113,22.58087302,113.65955227361,22.584138746765
785,113.6489929,22.58087302,113.66053517568,22.584129224386
786,113.6499746,22.58087302,113.66151658109,22.584123668826
787,113.6509563,22.58087302,113.66250626525,22.584107063759
788,113.6519379,22.58087302,113.66349498923,22.584101531332
789,113.6529196,22.58087302,113.66447348479,22.584088793986
790,113.6539013,22.58087302,113.66546758819,22.584068248133
791,113.6548829,22.58087302,113.66644520001,22.58405912297
792,113.6558646,22.58087302,113.66743677679,22.58404634811
793,113.6568463,22.58087302,113.66842272095,22.584032706495
794,113.6578279,22.58087302,113.66941145762,22.584014308661
795,113.6588096,22.58087302,113.67039291616,22.584004658753
796,113.6597913,22.58087302,113.67138232102,22.58398943754
797,113.6607729,22.58087302,113.67236442423,22.583974374535
798,113.6617546,22.58087302,113.67335500189,22.583954901215
799,113.6627363,22.58087302,113.67433608259,22.583937345598
800,113.6637179,22.58087302,113.67532726063,22.583927377146
801,113.6185613,22.58176896,113.6300825811,22.58496010927
802,113.619543,22.58176896,113.63106253334,22.584970908621
803,113.6205247,22.58176896,113.63203719775,22.584981560338
804,113.6215063,22.58176896,113.63301984311,22.584997351129
805,113.622488,22.58176896,113.63400099766,22.585005379747
806,113.6234697,22.58176896,113.6349790505,22.585020254147
807,113.6244513,22.58176896,113.63595508122,22.585028942346
808,113.625433,22.58176896,113.63694480692,22.585042681931
809,113.6264147,22.58176896,113.63791924901,22.585046000071
810,113.6273963,22.58176896,113.63890062841,22.58505805778
811,113.628378,22.58176896,113.63988433898,22.585066040242
812,113.6293597,22.58176896,113.64086875803,22.585067746201
813,113.6303413,22.58176896,113.64184901793,22.585076974974
814,113.631323,22.58176896,113.64282430031,22.585084498989
815,113.6323046,22.58176896,113.64381330787,22.585081958206
816,113.6332863,22.58176896,113.64479572469,22.585093964644
817,113.634268,22.58176896,113.64577587106,22.585090962877
818,113.6352496,22.58176896,113.64675646905,22.58509059038
819,113.6362313,22.58176896,113.64774185867,22.585090127742
820,113.637213,22.58176896,113.64872661889,22.585097443351
821,113.6381946,22.58176896,113.64970965281,22.585095183979
822,113.6391763,22.58176896,113.65069422199,22.585094200614
823,113.640158,22.58176896,113.65167516078,22.585084756778
824,113.6411396,22.58176896,113.65265899319,22.58508528506
825,113.6421213,22.58176896,113.65363946356,22.585083353205
826,113.643103,22.58176896,113.65462200025,22.58507894592
827,113.6440846,22.58176896,113.65561474951,22.585067668711
828,113.6450663,22.58176896,113.65659326162,22.58506276046
829,113.646048,22.58176896,113.65758279622,22.585053178326
830,113.6470296,22.58176896,113.6585648731,22.585047255724
831,113.6480113,22.58176896,113.65954817704,22.585033272246
832,113.6489929,22.58176896,113.66053298373,22.585026985866
833,113.6499746,22.58176896,113.66152499019,22.585013430517
834,113.6509563,22.58176896,113.66250896932,22.58500639164
835,113.6519379,22.58176896,113.66349143022,22.584989007367
836,113.6529196,22.58176896,113.66448080953,22.584980185043
837,113.6539013,22.58176896,113.66546648324,22.584966001394
838,113.6548829,22.58176896,113.66645116693,22.584952427267
839,113.6558646,22.58176896,113.6674326767,22.584941708517
840,113.6568463,22.58176896,113.66842052525,22.584927495207
841,113.6578279,22.58176896,113.66940735771,22.584910757738
842,113.6588096,22.58176896,113.67039534925,22.584902897942
843,113.6597913,22.58176896,113.67137821682,22.584879378056
844,113.6607729,22.58176896,113.67236875954,22.584866339804
845,113.6617546,22.58176896,113.67335525954,22.584856161633
846,113.6627363,22.58176896,113.67434559598,22.584838442437
847,113.6637179,22.58176896,113.67532288407,22.584817596521
848,113.6175797,22.58266489,113.62910377695,22.585840752953
849,113.6185613,22.58266489,113.63007603752,22.585853124088
850,113.619543,22.58266489,113.63105977905,22.585868046211
851,113.6205247,22.58266489,113.63203498608,22.58588223354
852,113.6215063,22.58266489,113.63301464828,22.585887682423
853,113.622488,22.58266489,113.63399526685,22.585907374983
854,113.6234697,22.58266489,113.63497602073,22.585912786014
855,113.6244513,22.58266489,113.63596450819,22.585925662773
856,113.625433,22.58266489,113.63694042141,22.585934665129
857,113.6264147,22.58266489,113.63791730408,22.585944788519
858,113.6273963,22.58266489,113.63890057909,22.585956861299
859,113.628378,22.58266489,113.63988564231,22.585961325531
860,113.6293597,22.58266489,113.64086302031,22.585971404668
861,113.6303413,22.58266489,113.64185004896,22.585969544707
862,113.631323,22.58266489,113.64282777317,22.585981145873
863,113.6323046,22.58266489,113.64381271445,22.58597859241
864,113.6332863,22.58266489,113.64479594348,22.585989244535
865,113.634268,22.58266489,113.6457739211,22.585988140747
866,113.6352496,22.58266489,113.64675994418,22.585987497648
867,113.6362313,22.58266489,113.64773828155,22.585990567603
868,113.637213,22.58266489,113.64872873769,22.585994076648
869,113.6381946,22.58266489,113.64970281242,22.585987502155
870,113.6391763,22.58266489,113.65069090873,22.585985155049
871,113.640158,22.58266489,113.65167049589,22.585987929475
872,113.6411396,22.58266489,113.65266274317,22.585982988414
873,113.6421213,22.58266489,113.65363859184,22.585972402498
874,113.643103,22.58266489,113.6546290063,22.585967395508
875,113.6440846,22.58266489,113.65561333879,22.585965677518
876,113.6450663,22.58266489,113.65659266493,22.585959135629
877,113.646048,22.58266489,113.65758491612,22.585947086053
878,113.6470296,22.58266489,113.65856209852,22.585938229542
879,113.6480113,22.58266489,113.65955274601,22.585930134239
880,113.6489929,22.58266489,113.66053456038,22.585920625215
881,113.6499746,22.58266489,113.66151705161,22.585912343939
882,113.6509563,22.58266489,113.66250918849,22.585904117006
883,113.6519379,22.58266489,113.66348892876,22.585885414105
884,113.6529196,22.58266489,113.66447613342,22.585880694193
885,113.6539013,22.58266489,113.66546670288,22.585864269793
886,113.6548829,22.58266489,113.66645002411,22.585846918592
887,113.6558646,22.58266489,113.66743588622,22.585833418616
888,113.6568463,22.58266489,113.66842536934,22.585821890663
889,113.6578279,22.58266489,113.66940403848,22.585807457429
890,113.6588096,22.58266489,113.67039583623,22.585792209387
891,113.6597913,22.58266489,113.67138496799,22.585774821942
892,113.6607729,22.58266489,113.67237061193,22.585763223901
893,113.6617546,22.58266489,113.673359834,22.58575299766
894,113.6627363,22.58266489,113.67433846308,22.58573168673
895,113.6175797,22.58356082,113.62910017339,22.586734341008
896,113.6185613,22.58356082,113.63008352686,22.586749577692
897,113.619543,22.58356082,113.63106212899,22.586766056763
898,113.6205247,22.58356082,113.63203787691,22.586779435605
899,113.6215063,22.58356082,113.63302133206,22.586791980392
900,113.622488,22.58356082,113.63399517806,22.586799386675
901,113.6234697,22.58356082,113.63497864408,22.586814863415
902,113.6244513,22.58356082,113.63596523315,22.586821209709
903,113.625433,22.58356082,113.63693925029,22.586829381761
904,113.6264147,22.58356082,113.6379218195,22.586837651369
905,113.6273963,22.58356082,113.63890022023,22.586852671336
906,113.628378,22.58356082,113.63988365584,22.586853328369
907,113.6293597,22.58356082,113.64086482665,22.586862615275
908,113.6303413,22.58356082,113.64184698315,22.586873212858
909,113.631323,22.58356082,113.64282659674,22.586869902353
910,113.6323046,22.58356082,113.64381561206,22.586882010281
911,113.6332863,22.58356082,113.64479748024,22.586882348847
912,113.634268,22.58356082,113.64577274882,22.58688748212
913,113.6352496,22.58356082,113.64676148434,22.586886568455
914,113.6362313,22.58356082,113.64773791927,22.586883128618
915,113.637213,22.58356082,113.64872132045,22.586889366246
916,113.6381946,22.58356082,113.64970869589,22.586886556818
917,113.6391763,22.58356082,113.65069543681,22.586886380475
918,113.640158,22.58356082,113.65167692065,22.586879918096
919,113.6411396,22.58356082,113.65265884956,22.586875844395
920,113.6421213,22.58356082,113.65364284951,22.58687171993
921,113.643103,22.58356082,113.65462375574,22.586865694829
922,113.6440846,22.58356082,113.65560998619,22.586857997408
923,113.6450663,22.58356082,113.65659203003,22.586853061807
924,113.646048,22.58356082,113.65758210924,22.586845917695
925,113.6470296,22.58356082,113.65856119352,22.586835958374
926,113.6480113,22.58356082,113.65955238599,22.58683084214
927,113.6489929,22.58356082,113.6605388216,22.586818836721
928,113.6499746,22.58356082,113.66151968,22.58680731797
929,113.6509563,22.58356082,113.66250256896,22.586797855702
930,113.6519379,22.58356082,113.66348938587,22.586788825705
931,113.6529196,22.58356082,113.66447413461,22.586769219822
932,113.6539013,22.58356082,113.66546416222,22.586757688118
933,113.6548829,22.58356082,113.66644857323,22.586743305841
934,113.6558646,22.58356082,113.66744042299,22.58673188223
935,113.6568463,22.58356082,113.66842010718,22.586716442239
936,113.6578279,22.58356082,113.66940966452,22.586705899878
937,113.6588096,22.58356082,113.6703960176,22.586687757947
938,113.6597913,22.58356082,113.6713835208,22.586679622584
939,113.6607729,22.58356082,113.6723675283,22.586661813543
940,113.6617546,22.58356082,113.67335919648,22.586644219933
941,113.6627363,22.58356082,113.67434436262,22.586629847315
942,113.616598,22.58445675,113.62812059515,22.587617115652
943,113.6175797,22.58445675,113.62910113011,22.587626630082
944,113.6185613,22.58445675,113.63008204825,22.587641019586
945,113.619543,22.58445675,113.63105604884,22.587654456139
946,113.6205247,22.58445675,113.63203720768,22.587667363034
947,113.6215063,22.58445675,113.63302120529,22.587683170325
948,113.622488,22.58445675,113.63400209253,22.587698520944
949,113.6234697,22.58445675,113.63498420127,22.587704212602
950,113.6244513,22.58445675,113.63596537769,22.587714573725
951,113.625433,22.58445675,113.63693858293,22.587724095507
952,113.6264147,22.58445675,113.63792440547,22.587739987275
953,113.6273963,22.58445675,113.63890713523,22.587743098386
954,113.628378,22.58445675,113.63988623994,22.587750234752
955,113.6293597,22.58445675,113.64087066172,22.587757094866
956,113.6303413,22.58445675,113.64184305997,22.587764119158
957,113.631323,22.58445675,113.6428286427,22.587773854703
958,113.6323046,22.58445675,113.64381249997,22.587771569952
959,113.6332863,22.58445675,113.64479518448,22.587779509167
960,113.634268,22.58445675,113.64578021536,22.587781395562
961,113.6352496,22.58445675,113.64675837337,22.587783191372
962,113.6362313,22.58445675,113.64773969452,22.58778598862
963,113.637213,22.58445675,113.64872689149,22.587784349445
964,113.6381946,22.58445675,113.64971209537,22.587779100271
965,113.6391763,22.58445675,113.65069205129,22.58778247465
966,113.640158,22.58445675,113.65167977983,22.587776256886
967,113.6411396,22.58445675,113.65265546186,22.587769774949
968,113.6421213,22.58445675,113.65364598112,22.587768052668
969,113.643103,22.58445675,113.65462417259,22.587765300851
970,113.6440846,22.58445675,113.65560687217,22.587760616648
971,113.6450663,22.58445675,113.65660086801,22.587745266957
972,113.646048,22.58445675,113.65758170946,22.58774281874
973,113.6470296,22.58445675,113.65856623116,22.587734430448
974,113.6480113,22.58445675,113.65955552028,22.587727704502
975,113.6489929,22.58445675,113.66054086837,22.587714896337
976,113.6499746,22.58445675,113.66152009691,22.58770692389
977,113.6509563,22.58445675,113.66250624736,22.58769226381
978,113.6519379,22.58445675,113.66348925503,22.58768030035
979,113.6529196,22.58445675,113.66448026615,22.58767199895
980,113.6539013,22.58445675,113.66546485179,22.587658103808
981,113.6548829,22.58445675,113.66645470528,22.587644451472
982,113.6558646,22.58445675,113.6674326755,22.587629447008
983,113.6568463,22.58445675,113.66842406296,22.587617347103
984,113.6578279,22.58445675,113.66941361719,22.58759947857
985,113.6588096,22.58445675,113.6703980665,22.587583809365
986,113.6597913,22.58445675,113.67138611178,22.587570780909
987,113.6607729,22.58445675,113.67237393068,22.587553447755
988,113.6617546,22.58445675,113.67335117414,22.587541532141
989,113.6156164,22.58535269,113.62714784236,22.58850001141
990,113.616598,22.58535269,113.62811989214,22.588513985422
991,113.6175797,22.58535269,113.62910015928,22.588530278888
992,113.6185613,22.58535269,113.63007674774,22.588542711515
993,113.619543,22.58535269,113.63106048594,22.588550851697
994,113.6205247,22.58535269,113.63204516461,22.588567597134
995,113.6215063,22.58535269,113.63302104375,22.58858357645
996,113.622488,22.58535269,113.63399624206,22.588588285381
997,113.6234697,22.58535269,113.63498403941,22.588604619519
998,113.6244513,22.58535269,113.63595736412,22.588616535408
999,113.625433,22.58535269,113.63694600449,22.588627552246
1000,113.6264147,22.58535269,113.63791855312,22.588636010814
